section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,subclass_code,subclass_name
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4771.0,운송장비용 연료 소매업,47711,운송장비용 주유소 운영업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4771.0,운송장비용 연료 소매업,47712,운송장비용 수소 충전업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4771.0,운송장비용 연료 소매업,47713,운송장비용 기타 가스 충전업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4772.0,가정용 연료 소매업,47721,가정용 고체연료 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4772.0,가정용 연료 소매업,47722,가정용 액체연료 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,477.0,연료 소매업,4772.0,가정용 연료 소매업,47723,가정용 가스연료 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4781.0,"의약품, 의료용 기구, 화장품 및 방향제 소매업",47811,의약품 및 의료용품 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4781.0,"의약품, 의료용 기구, 화장품 및 방향제 소매업",47812,의료용 기구 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4781.0,"의약품, 의료용 기구, 화장품 및 방향제 소매업",47813,"화장품, 비누 및 방향제 소매업"
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4782.0,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",47821,사무용 기기 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4782.0,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",47822,안경 및 렌즈 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4782.0,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",47823,사진기 및 사진용품 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4782.0,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",47829,기타 광학 및 정밀 기기 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4783.0,시계 및 귀금속 소매업,47830,시계 및 귀금속 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4784.0,"예술품, 기념품 및 장식용품 소매업",47841,예술품 및 골동품 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4784.0,"예술품, 기념품 및 장식용품 소매업",47842,"기념품, 관광 민예품 및 장식용품 소매업"
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4785.0,그 외 기타 상품 전문 소매업,47851,화초 및 식물 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4785.0,그 외 기타 상품 전문 소매업,47852,반려용 동물 및 관련용품 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4785.0,그 외 기타 상품 전문 소매업,47859,그 외 기타 분류 안된 상품 전문 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4786.0,중고 상품 소매업,47861,중고 가구 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4786.0,중고 상품 소매업,47862,중고 가전제품 및 통신장비 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,478.0,기타 상품 전문 소매업,4786.0,중고 상품 소매업,47869,기타 중고 상품 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4791.0,통신 판매업,47911,전자상거래 소매 중개업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4791.0,통신 판매업,47912,전자상거래 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4791.0,통신 판매업,47919,기타 통신 판매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4792.0,노점 및 유사 이동 소매업,47920,노점 및 유사이동 소매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4799.0,기타 무점포 소매업,47991,자동판매기 운영업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4799.0,기타 무점포 소매업,47992,계약배달 판매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4799.0,기타 무점포 소매업,47993,방문 판매업
G,도매 및 소매업(45~47),47.0,소매업; 자동차 제외,479.0,무점포 소매업,4799.0,기타 무점포 소매업,47999,그 외 기타 무점포 소매업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,491.0,철도 운송업,4910.0,철도 운송업,49101,철도 여객 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,491.0,철도 운송업,4910.0,철도 운송업,49102,철도 화물 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4921.0,도시 정기 육상 여객 운송업,49211,도시철도 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4921.0,도시 정기 육상 여객 운송업,49212,시내버스 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4921.0,도시 정기 육상 여객 운송업,49219,기타 도시 정기 육상 여객 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4922.0,시외버스 운송업,49220,시외버스 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4923.0,부정기 육상 여객 운송업,49231,택시 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4923.0,부정기 육상 여객 운송업,49232,전세버스 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4923.0,부정기 육상 여객 운송업,49233,특수여객자동차 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,492.0,육상 여객 운송업,4923.0,부정기 육상 여객 운송업,49239,기타 부정기 여객 육상 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,493.0,도로 화물 운송업,4930.0,도로 화물 운송업,49301,일반 화물자동차 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,493.0,도로 화물 운송업,4930.0,도로 화물 운송업,49302,개인 화물자동차 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,493.0,도로 화물 운송업,4930.0,도로 화물 운송업,49309,기타 도로화물 운송업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,494.0,소화물 전문 운송업,4940.0,소화물 전문 운송업,49401,택배업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,494.0,소화물 전문 운송업,4940.0,소화물 전문 운송업,49402,늘찬 배달업
H,운수 및 창고업(49~52),49.0,육상 운송 및 파이프라인 운송업,495.0,파이프라인 운송업,4950.0,파이프라인 운송업,49500,파이프라인 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,501.0,해상 운송업,5011.0,외항 운송업,50111,외항 여객 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,501.0,해상 운송업,5011.0,외항 운송업,50112,외항 화물 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,501.0,해상 운송업,5012.0,내항 운송업,50121,내항 여객 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,501.0,해상 운송업,5012.0,내항 운송업,50122,내항 화물 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,501.0,해상 운송업,5013.0,기타 해상 운송업,50130,기타 해상 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,502.0,내륙 수상 및 항만 내 운송업,5020.0,내륙 수상 및 항만 내 운송업,50201,항만 내 여객 운송업
H,운수 및 창고업(49~52),50.0,수상 운송업,502.0,내륙 수상 및 항만 내 운송업,5020.0,내륙 수상 및 항만 내 운송업,50209,기타 내륙 수상 여객 및 화물 운송업
H,운수 및 창고업(49~52),51.0,항공 운송업,511.0,항공 여객 운송업,5110.0,항공 여객 운송업,51100,항공 여객 운송업
H,운수 및 창고업(49~52),51.0,항공 운송업,512.0,항공 화물 운송업,5120.0,항공 화물 운송업,51200,항공 화물 운송업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,521.0,보관 및 창고업,5210.0,보관 및 창고업,52101,일반 창고업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,521.0,보관 및 창고업,5210.0,보관 및 창고업,52102,냉장 및 냉동 창고업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,521.0,보관 및 창고업,5210.0,보관 및 창고업,52103,농산물 창고업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,521.0,보관 및 창고업,5210.0,보관 및 창고업,52104,위험물품 보관업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,521.0,보관 및 창고업,5210.0,보관 및 창고업,52109,기타 보관 및 창고업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52911,철도 운송지원 서비스업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52912,여객 자동차 터미널 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52913,물류 터미널 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52914,도로 및 관련시설 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52915,주차장 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5291.0,육상 운송 지원 서비스업,52919,기타 육상 운송지원 서비스업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5292.0,수상 운송 지원 서비스업,52921,항구 및 기타 해상 터미널 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5292.0,수상 운송 지원 서비스업,52922,선박관리업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5292.0,수상 운송 지원 서비스업,52929,기타 수상 운송지원 서비스업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5293.0,항공 운송 지원 서비스업,52931,공항 운영업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5293.0,항공 운송 지원 서비스업,52939,기타 항공 운송지원 서비스업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5294.0,화물 취급업,52941,항공 및 육상 화물 취급업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5294.0,화물 취급업,52942,수상 화물 취급업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5299.0,그 외 기타 운송관련 서비스업,52991,통관 대리 및 관련서비스업
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5299.0,그 외 기타 운송관련 서비스업,52992,"화물운송 중개, 대리 및 관련 서비스업"
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5299.0,그 외 기타 운송관련 서비스업,52993,"화물 포장, 검수 및 계량 서비스업"
H,운수 및 창고업(49~52),52.0,창고 및 운송관련 서비스업,529.0,기타 운송관련 서비스업,5299.0,그 외 기타 운송관련 서비스업,52999,그 외 기타 분류 안된 운송 관련 서비스업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55101,호텔업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55102,여관업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55103,휴양콘도 운영업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55104,민박업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55105,야영장업
I,숙박 및 음식점업(55~56),55.0,숙박업,551.0,일반 및 생활 숙박시설 운영업,5510.0,일반 및 생활 숙박시설 운영업,55109,기타 일반 및 생활 숙박시설 운영업
I,숙박 및 음식점업(55~56),55.0,숙박업,559.0,기타 숙박업,5590.0,기타 숙박업,55901,기숙사 및 고시원 운영업
I,숙박 및 음식점업(55~56),55.0,숙박업,559.0,기타 숙박업,5590.0,기타 숙박업,55909,그 외 기타 숙박업
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5611.0,한식 음식점업,56111,한식 일반 음식점업
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5611.0,한식 음식점업,56112,한식 면요리 전문점
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5611.0,한식 음식점업,56113,한식 육류요리 전문점
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5611.0,한식 음식점업,56114,한식 해산물요리 전문점
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5612.0,외국식 음식점업,56121,중식 음식점업
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5612.0,외국식 음식점업,56122,일식 음식점업
I,숙박 및 음식점업(55~56),56.0,음식점 및 주점업,561.0,음식점업,5612.0,외국식 음식점업,56123,서양식 음식점업
